model_tag,method,item_id,tier,source,family,paraphrase_id,pred_a_over_b,pred_b_over_a,same_candidate_under_reversal,correct_priority_reversal
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00092,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00095,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00100,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00101,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00101,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00102,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00102,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00105,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00106,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00106,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00107,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00107,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00108,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00111,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00111,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00112,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00112,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00116,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00118,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00118,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00119,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00119,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00120,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00120,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00124,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00126,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00126,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00129,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00131,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00131,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00133,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00134,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00134,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00135,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00136,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00136,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00137,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00137,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00142,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00142,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00143,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00143,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00144,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00144,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00145,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00145,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00147,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00147,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00148,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00148,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00151,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00151,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00153,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00153,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00157,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00157,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00158,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00162,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00162,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00166,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00166,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00170,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00170,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00172,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00173,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00174,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00175,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00175,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00176,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00176,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00177,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00178,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00179,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00181,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00181,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00184,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00188,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00188,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00189,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00189,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00191,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00192,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00192,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00193,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00193,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00194,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00194,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00195,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00196,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00196,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00197,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00198,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00198,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00200,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00200,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00202,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00204,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00204,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00206,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00206,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00208,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00208,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00209,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00210,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00210,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00214,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00214,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00221,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00221,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00222,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00225,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00226,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00226,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00227,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00228,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00228,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00231,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00232,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00233,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_2,0,1
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00234,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00234,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00237,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00237,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00241,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00241,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00242,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00242,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00243,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00243,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00246,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00247,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00247,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_2,candidate_2,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00249,tier1,constructed_cpo,correctness_vs_fluency,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_correctness_vs_fluency_conflict_00249,tier1,constructed_cpo,correctness_vs_fluency,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00000,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00000,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00001,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00001,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00002,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00002,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00003,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00003,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00004,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00004,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00005,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00005,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00006,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00006,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00007,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00007,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00008,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00008,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00009,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00009,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00010,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00010,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00011,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00011,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00012,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00012,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00013,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00013,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00014,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00014,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00015,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00015,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00016,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00016,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00017,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00017,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00018,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00018,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00019,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00019,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00020,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00020,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00021,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00021,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00022,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00022,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00023,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00023,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00024,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00024,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00025,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00025,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00026,tier1,constructed_cpo,evidence_vs_confidence,0,candidate_1,candidate_1,1,0
qwen25_7b,locked,tier1_evidence_vs_confidence_conflict_00026,tier1,constructed_cpo,evidence_vs_confidence,1,candidate_1,candidate_1,1,0
